0.81,-0.37108,-0.35714,-0.15553,-0.41491,-0.35602,-0.15427,-0.37885,-0.35613,-0.15358
0.82,-0.36949,-0.36084,-0.15914,-0.38348,-0.35986,-0.15787,-0.37847,-0.35992,-0.15718
0.83,-0.3679,-0.36452,-0.16278,-0.33713,-0.36323,-0.1615,-0.41454,-0.36406,-0.16082
0.84,-0.36631,-0.36818,-0.16646,-0.36399,-0.36687,-0.16517,-0.35532,-0.36762,-0.1645
0.85,-0.36472,-0.37183,-0.17018,-0.36573,-0.37053,-0.16887,-0.39082,-0.37153,-0.16821
0.86,-0.36313,-0.37546,-0.17393,-0.36458,-0.37417,-0.17262,-0.34383,-0.37496,-0.17196
0.87,-0.36154,-0.37908,-0.17773,-0.3463,-0.37764,-0.17639,-0.35506,-0.37851,-0.17575
0.88,-0.35994,-0.38267,-0.18155,-0.34553,-0.38109,-0.1802,-0.39052,-0.38242,-0.17957
0.89,-0.35835,-0.38626,-0.18542,-0.30547,-0.38415,-0.18404,-0.32961,-0.38572,-0.18343
0.9,-0.35676,-0.38983,-0.18931,-0.35509,-0.3877,-0.18792,-0.2943,-0.38866,-0.18731
0.91,-0.35517,-0.39338,-0.19325,-0.41221,-0.39182,-0.19184,-0.37662,-0.39242,-0.19124
0.92,-0.35358,-0.39691,-0.19722,-0.33903,-0.39521,-0.19579,-0.31982,-0.39562,-0.19519
0.93,-0.35199,-0.40043,-0.20122,-0.3781,-0.39899,-0.19978,-0.33869,-0.39901,-0.19918
0.94,-0.35039,-0.40394,-0.20526,-0.34877,-0.40248,-0.20381,-0.36357,-0.40265,-0.20321
0.95,-0.3488,-0.40743,-0.20933,-0.35181,-0.406,-0.20787,-0.34581,-0.4061,-0.20727
0.96,-0.34721,-0.4109,-0.21344,-0.33018,-0.4093,-0.21196,-0.37194,-0.40982,-0.21137
0.97,-0.34562,-0.41435,-0.21759,-0.34473,-0.41274,-0.21609,-0.31623,-0.41299,-0.2155
0.98,-0.34403,-0.41779,-0.22176,-0.38312,-0.41658,-0.22025,-0.30097,-0.416,-0.21966
0.99,-0.34244,-0.42122,-0.22598,-0.32197,-0.4198,-0.22445,-0.35667,-0.41956,-0.22386
1,-0.34085,-0.42463,-0.23022,-0.30202,-0.42282,-0.22868,-0.3046,-0.42261,-0.22808
1.01,-0.33925,-0.42802,-0.2345,-0.32019,-0.42602,-0.23294,-0.2728,-0.42534,-0.23233
1.02,-0.33766,-0.4314,-0.23882,-0.36154,-0.42963,-0.23724,-0.34917,-0.42883,-0.23662
1.03,-0.33607,-0.43476,-0.24316,-0.31654,-0.4328,-0.24156,-0.27645,-0.43159,-0.24094
1.04,-0.33448,-0.4381,-0.24755,-0.36825,-0.43648,-0.24593,-0.32286,-0.43482,-0.24529
1.05,-0.33289,-0.44143,-0.25196,-0.34351,-0.43992,-0.25033,-0.34032,-0.43822,-0.24967
1.06,-0.3313,-0.44474,-0.25641,-0.34006,-0.44332,-0.25476,-0.39124,-0.44214,-0.25409
1.07,-0.3297,-0.44804,-0.26089,-0.27097,-0.44603,-0.25922,-0.30435,-0.44518,-0.25854
1.08,-0.32811,-0.45132,-0.2654,-0.29525,-0.44898,-0.26371,-0.32452,-0.44842,-0.26303
1.09,-0.32652,-0.45459,-0.26995,-0.33986,-0.45238,-0.26823,-0.33584,-0.45178,-0.26754
1.1,-0.32493,-0.45784,-0.27453,-0.34059,-0.45578,-0.27279,-0.36655,-0.45545,-0.2721
1.11,-0.32334,-0.46107,-0.27914,-0.28326,-0.45862,-0.27738,-0.3348,-0.4588,-0.27669
1.12,-0.32175,-0.46429,-0.28378,-0.3376,-0.46199,-0.282,-0.34139,-0.46221,-0.28131
1.13,-0.32015,-0.46749,-0.28845,-0.35315,-0.46552,-0.28665,-0.35302,-0.46574,-0.28597
1.14,-0.31856,-0.47067,-0.29316,-0.3319,-0.46884,-0.29134,-0.25998,-0.46834,-0.29065
1.15,-0.31697,-0.47384,-0.2979,-0.31649,-0.47201,-0.29606,-0.32692,-0.47161,-0.29537
1.16,-0.31538,-0.477,-0.30267,-0.37115,-0.47572,-0.30082,-0.37501,-0.47536,-0.30012
1.17,-0.31379,-0.48014,-0.30747,-0.32726,-0.47899,-0.30561,-0.28901,-0.47825,-0.3049
1.18,-0.3122,-0.48326,-0.3123,-0.30215,-0.48201,-0.31043,-0.31945,-0.48144,-0.30972
1.19,-0.31061,-0.48636,-0.31717,-0.33524,-0.48537,-0.31528,-0.33497,-0.48479,-0.31456
1.2,-0.30901,-0.48945,-0.32206,-0.32115,-0.48858,-0.32017,-0.29553,-0.48775,-0.31944
1.21,-0.30742,-0.49253,-0.32699,-0.28934,-0.49147,-0.32508,-0.27367,-0.49049,-0.32435
1.22,-0.30583,-0.49559,-0.33194,-0.33392,-0.49481,-0.33003,-0.22863,-0.49277,-0.32927
1.23,-0.30424,-0.49863,-0.33693,-0.27597,-0.49757,-0.33501,-0.27506,-0.49552,-0.33423
1.24,-0.30265,-0.50165,-0.34195,-0.28868,-0.50046,-0.34001,-0.28201,-0.49834,-0.33921
1.25,-0.30106,-0.50467,-0.34699,-0.31499,-0.50361,-0.34505,-0.30164,-0.50136,-0.34423
1.26,-0.29946,-0.50766,-0.35207,-0.28166,-0.50642,-0.35011,-0.35996,-0.50496,-0.34928
1.27,-0.29787,-0.51064,-0.35717,-0.30015,-0.50942,-0.35521,-0.26617,-0.50762,-0.35435
1.28,-0.29628,-0.5136,-0.36231,-0.32245,-0.51265,-0.36033,-0.27714,-0.51039,-0.35946
1.29,-0.29469,-0.51655,-0.36748,-0.29625,-0.51561,-0.36549,-0.29458,-0.51334,-0.36459
1.3,-0.2931,-0.51948,-0.37267,-0.30291,-0.51864,-0.37068,-0.28937,-0.51623,-0.36975
1.31,-0.29151,-0.52239,-0.37789,-0.30335,-0.52167,-0.37589,-0.30534,-0.51929,-0.37495
1.32,-0.28992,-0.52529,-0.38315,-0.35732,-0.52525,-0.38114,-0.31284,-0.52241,-0.38017
1.33,-0.28832,-0.52818,-0.38843,-0.27454,-0.52799,-0.38642,-0.2873,-0.52529,-0.38542
1.34,-0.28673,-0.53104,-0.39374,-0.26838,-0.53068,-0.39173,-0.25027,-0.52779,-0.3907
1.35,-0.28514,-0.5339,-0.39908,-0.27402,-0.53342,-0.39707,-0.30412,-0.53083,-0.39601
1.36,-0.28355,-0.53673,-0.40445,-0.26907,-0.53611,-0.40243,-0.29634,-0.53379,-0.40135
1.37,-0.28196,-0.53955,-0.40984,-0.26166,-0.53872,-0.40781,-0.28673,-0.53666,-0.40671
1.38,-0.28037,-0.54235,-0.41527,-0.27758,-0.5415,-0.41323,-0.30786,-0.53974,-0.41211
1.39,-0.27877,-0.54514,-0.42072,-0.2773,-0.54427,-0.41867,-0.31833,-0.54292,-0.41754
1.4,-0.27718,-0.54791,-0.4262,-0.28389,-0.54711,-0.42414,-0.28252,-0.54575,-0.423
1.41,-0.27559,-0.55067,-0.4317,-0.25416,-0.54965,-0.42964,-0.28929,-0.54864,-0.42848
1.42,-0.274,-0.55341,-0.43724,-0.25856,-0.55224,-0.43516,-0.30408,-0.55168,-0.434
1.43,-0.27241,-0.55613,-0.4428,-0.28482,-0.55509,-0.44071,-0.26471,-0.55433,-0.43954
1.44,-0.27082,-0.55884,-0.44839,-0.27581,-0.55784,-0.44629,-0.30462,-0.55738,-0.44512
1.45,-0.26923,-0.56153,-0.454,-0.25417,-0.56039,-0.45189,-0.29048,-0.56028,-0.45072
1.46,-0.26763,-0.56421,-0.45964,-0.2505,-0.56289,-0.45752,-0.27679,-0.56305,-0.45635
1.47,-0.26604,-0.56687,-0.46531,-0.28921,-0.56578,-0.46318,-0.3063,-0.56611,-0.46201
1.48,-0.26445,-0.56952,-0.47101,-0.28717,-0.56865,-0.46887,-0.25306,-0.56864,-0.4677
1.49,-0.26286,-0.57214,-0.47673,-0.28388,-0.57149,-0.47458,-0.25953,-0.57124,-0.47341
1.5,-0.26127,-0.57476,-0.48248,-0.22602,-0.57375,-0.48032,-0.33049,-0.57454,-0.47916
1.51,-0.25968,-0.57735,-0.48825,-0.27193,-0.57647,-0.48608,-0.26028,-0.57714,-0.48493
1.52,-0.25808,-0.57993,-0.49405,-0.20151,-0.57849,-0.49187,-0.28241,-0.57997,-0.49073
1.53,-0.25649,-0.5825,-0.49987,-0.26155,-0.5811,-0.49768,-0.22447,-0.58221,-0.49655
1.54,-0.2549,-0.58505,-0.50573,-0.22608,-0.58336,-0.50351,-0.29291,-0.58514,-0.5024
1.55,-0.25331,-0.58758,-0.5116,-0.23563,-0.58572,-0.50937,-0.26259,-0.58777,-0.50828
1.56,-0.25172,-0.5901,-0.5175,-0.30219,-0.58874,-0.51526,-0.24572,-0.59023,-0.51418
1.57,-0.25013,-0.5926,-0.52343,-0.21527,-0.5909,-0.52117,-0.22406,-0.59247,-0.52011
1.58,-0.24854,-0.59509,-0.52938,-0.20982,-0.59299,-0.5271,-0.29311,-0.5954,-0.52606
1.59,-0.24694,-0.59755,-0.53535,-0.2173,-0.59517,-0.53305,-0.24948,-0.59789,-0.53204
1.6,-0.24535,-0.60001,-0.54135,-0.24472,-0.59761,-0.53903,-0.21104,-0.6,-0.53804
1.61,-0.24376,-0.60245,-0.54738,-0.25503,-0.60016,-0.54503,-0.24201,-0.60242,-0.54406
1.62,-0.24217,-0.60487,-0.55343,-0.25577,-0.60272,-0.55105,-0.2369,-0.60479,-0.55011
1.63,-0.24058,-0.60727,-0.5595,-0.22976,-0.60502,-0.5571,-0.22541,-0.60705,-0.55618
1.64,-0.23899,-0.60966,-0.5656,-0.21403,-0.60716,-0.56318,-0.25061,-0.60955,-0.56228
1.65,-0.23739,-0.61204,-0.57172,-0.19538,-0.60911,-0.56927,-0.21063,-0.61166,-0.56839
1.66,-0.2358,-0.6144,-0.57786,-0.24357,-0.61155,-0.57538,-0.29458,-0.6146,-0.57454
1.67,-0.23421,-0.61674,-0.58403,-0.26423,-0.61419,-0.58152,-0.24502,-0.61705,-0.58071
1.68,-0.23262,-0.61906,-0.59022,-0.27715,-0.61696,-0.58769,-0.22677,-0.61932,-0.5869
1.69,-0.23103,-0.62137,-0.59643,-0.23254,-0.61929,-0.59389,-0.21255,-0.62145,-0.59312
1.7,-0.22944,-0.62367,-0.60267,-0.2306,-0.62159,-0.6001,-0.22787,-0.62373,-0.59935
1.71,-0.22785,-0.62595,-0.60893,-0.23678,-0.62396,-0.60634,-0.20226,-0.62575,-0.60561
1.72,-0.22625,-0.62821,-0.61521,-0.22417,-0.6262,-0.61261,-0.22829,-0.62803,-0.61189
1.73,-0.22466,-0.63046,-0.62152,-0.21065,-0.62831,-0.61889,-0.20661,-0.6301,-0.61819
1.74,-0.22307,-0.63269,-0.62784,-0.27506,-0.63106,-0.6252,-0.20973,-0.6322,-0.62452
1.75,-0.22148,-0.6349,-0.63419,-0.20001,-0.63306,-0.63153,-0.1938,-0.63413,-0.63086
1.76,-0.21989,-0.6371,-0.64056,-0.22482,-0.63531,-0.63788,-0.24392,-0.63657,-0.63722
1.77,-0.2183,-0.63928,-0.64696,-0.2465,-0.63777,-0.64426,-0.15789,-0.63815,-0.6436
1.78,-0.2167,-0.64145,-0.65337,-0.19102,-0.63968,-0.65066,-0.20407,-0.64019,-0.65001
1.79,-0.21511,-0.6436,-0.65981,-0.21288,-0.64181,-0.65708,-0.19301,-0.64212,-0.65643
1.8,-0.21352,-0.64574,-0.66626,-0.13975,-0.64321,-0.66351,-0.26873,-0.64481,-0.66288
1.81,-0.21193,-0.64786,-0.67274,-0.20525,-0.64526,-0.66996,-0.21386,-0.64695,-0.66934
1.82,-0.21034,-0.64996,-0.67924,-0.20571,-0.64732,-0.67643,-0.13756,-0.64832,-0.67583
1.83,-0.20875,-0.65205,-0.68576,-0.21824,-0.6495,-0.68293,-0.25224,-0.65085,-0.68234
1.84,-0.20715,-0.65412,-0.6923,-0.19669,-0.65147,-0.68944,-0.23048,-0.65315,-0.68887
1.85,-0.20556,-0.65617,-0.69887,-0.21162,-0.65359,-0.69598,-0.21359,-0.65529,-0.69542
1.86,-0.20397,-0.65821,-0.70545,-0.16237,-0.65521,-0.70253,-0.15984,-0.65688,-0.70199
1.87,-0.20238,-0.66024,-0.71205,-0.21486,-0.65736,-0.7091,-0.21518,-0.65904,-0.70858
1.88,-0.20079,-0.66225,-0.71867,-0.17071,-0.65907,-0.7157,-0.22828,-0.66132,-0.71519
1.89,-0.1992,-0.66424,-0.72531,-0.22333,-0.6613,-0.72231,-0.17854,-0.6631,-0.72182
1.9,-0.19761,-0.66621,-0.73198,-0.19348,-0.66323,-0.72894,-0.20157,-0.66512,-0.72848
1.91,-0.19601,-0.66817,-0.73866,-0.21737,-0.66541,-0.73559,-0.17219,-0.66684,-0.73514
1.92,-0.19442,-0.67012,-0.74536,-0.26155,-0.66802,-0.74227,-0.20667,-0.66891,-0.74183
1.93,-0.19283,-0.67205,-0.75208,-0.19764,-0.67,-0.74897,-0.1638,-0.67055,-0.74854
1.94,-0.19124,-0.67396,-0.75882,-0.20272,-0.67203,-0.75569,-0.18119,-0.67236,-0.75526
1.95,-0.18965,-0.67585,-0.76558,-0.16721,-0.6737,-0.76243,-0.14555,-0.67381,-0.762
1.96,-0.18806,-0.67774,-0.77236,-0.1688,-0.67539,-0.76919,-0.16075,-0.67542,-0.76875
1.97,-0.18646,-0.6796,-0.77915,-0.17863,-0.67717,-0.77596,-0.15519,-0.67697,-0.77552
1.98,-0.18487,-0.68145,-0.78597,-0.16713,-0.67884,-0.78275,-0.13013,-0.67828,-0.78231
1.99,-0.18328,-0.68328,-0.7928,-0.20298,-0.68087,-0.78955,-0.18595,-0.68013,-0.78911
2,-0.18169,-0.6851,-0.79965,-0.14758,-0.68235,-0.79638,-0.152,-0.68165,-0.79592
2.01,-0.1801,-0.6869,-0.80652,-0.17164,-0.68407,-0.80322,-0.16684,-0.68332,-0.80276
2.02,-0.17851,-0.68868,-0.81341,-0.17367,-0.6858,-0.81008,-0.20196,-0.68534,-0.80961
2.03,-0.17692,-0.69045,-0.82031,-0.19764,-0.68778,-0.81695,-0.11586,-0.6865,-0.81648
2.04,-0.17532,-0.69221,-0.82723,-0.168,-0.68946,-0.82385,-0.097979,-0.68748,-0.82335
2.05,-0.17373,-0.69394,-0.83417,-0.14753,-0.69093,-0.83076,-0.10627,-0.68854,-0.83024
2.06,-0.17214,-0.69567,-0.84113,-0.17184,-0.69265,-0.83769,-0.1871,-0.69041,-0.83714
2.07,-0.17055,-0.69737,-0.8481,-0.20606,-0.69471,-0.84463,-0.13613,-0.69178,-0.84406
2.08,-0.16896,-0.69906,-0.85509,-0.16211,-0.69633,-0.8516,-0.18565,-0.69363,-0.85099
2.09,-0.16737,-0.70073,-0.8621,-0.17614,-0.6981,-0.85858,-0.14471,-0.69508,-0.85795
2.1,-0.16577,-0.70239,-0.86912,-0.1768,-0.69986,-0.86558,-0.090499,-0.69598,-0.86491
2.11,-0.16418,-0.70403,-0.87616,-0.15746,-0.70144,-0.87259,-0.13479,-0.69733,-0.87188
2.12,-0.16259,-0.70566,-0.88322,-0.16791,-0.70312,-0.87962,-0.16356,-0.69897,-0.87887
2.13,-0.161,-0.70727,-0.89029,-0.13906,-0.70451,-0.88667,-0.13915,-0.70036,-0.88587
2.14,-0.15941,-0.70886,-0.89738,-0.13969,-0.7059,-0.89372,-0.18215,-0.70218,-0.89289
2.15,-0.15782,-0.71044,-0.90449,-0.1184,-0.70709,-0.9008,-0.14289,-0.70361,-0.89993
2.16,-0.15623,-0.712,-0.91161,-0.17292,-0.70882,-0.90788,-0.13865,-0.705,-0.90698
2.17,-0.15463,-0.71355,-0.91874,-0.16696,-0.71049,-0.91499,-0.1161,-0.70616,-0.91404
2.18,-0.15304,-0.71508,-0.92589,-0.12833,-0.71177,-0.92211,-0.10734,-0.70723,-0.92111
2.19,-0.15145,-0.7166,-0.93306,-0.15736,-0.71334,-0.92924,-0.2077,-0.70931,-0.92821
2.2,-0.14986,-0.71809,-0.94024,-0.14676,-0.71481,-0.93639,-0.13744,-0.71068,-0.93531
2.21,-0.14827,-0.71958,-0.94744,-0.14226,-0.71623,-0.94355,-0.10433,-0.71173,-0.94243
2.22,-0.14668,-0.72104,-0.95465,-0.14061,-0.71764,-0.95073,-0.15683,-0.71329,-0.94956
2.23,-0.14508,-0.72249,-0.96187,-0.1667,-0.71931,-0.95792,-0.11633,-0.71446,-0.95671
2.24,-0.14349,-0.72393,-0.96911,-0.12655,-0.72057,-0.96513,-0.086247,-0.71532,-0.96386
2.25,-0.1419,-0.72535,-0.97636,-0.13713,-0.72194,-0.97235,-0.058763,-0.71591,-0.97102
2.26,-0.14031,-0.72675,-0.98363,-0.16679,-0.72361,-0.97958,-0.10308,-0.71694,-0.97819
2.27,-0.13872,-0.72814,-0.99091,-0.13331,-0.72495,-0.98683,-0.15077,-0.71845,-0.98537
2.28,-0.13713,-0.72951,-0.99821,-0.13112,-0.72626,-0.99409,-0.11565,-0.7196,-0.99257
2.29,-0.13554,-0.73087,-1.0055,-0.13498,-0.72761,-1.0014,-0.16748,-0.72128,-0.99978
2.3,-0.13394,-0.7322,-1.0128,-0.096675,-0.72857,-1.0087,-0.10927,-0.72237,-1.007
2.31,-0.13235,-0.73353,-1.0202,-0.14179,-0.72999,-1.016,-0.13224,-0.72369,-1.0142
2.32,-0.13076,-0.73484,-1.0275,-0.15162,-0.73151,-1.0233,-0.18634,-0.72556,-1.0215
2.33,-0.12917,-0.73613,-1.0349,-0.1287,-0.73279,-1.0306,-0.12896,-0.72685,-1.0288
2.34,-0.12758,-0.7374,-1.0423,-0.095844,-0.73375,-1.0379,-0.15416,-0.72839,-1.0361
2.35,-0.12599,-0.73866,-1.0496,-0.10303,-0.73478,-1.0453,-0.063571,-0.72902,-1.0433
2.36,-0.12439,-0.73991,-1.057,-0.083468,-0.73562,-1.0526,-0.13417,-0.73036,-1.0506
2.37,-0.1228,-0.74114,-1.0645,-0.14253,-0.73704,-1.06,-0.088059,-0.73125,-1.058
2.38,-0.12121,-0.74235,-1.0719,-0.13361,-0.73838,-1.0674,-0.15013,-0.73275,-1.0653
2.39,-0.11962,-0.74354,-1.0793,-0.134,-0.73972,-1.0748,-0.092061,-0.73367,-1.0726
