0.51,0.1626,0.042353,0.0074878,0.12786,0.042571,0.0081258,0.15402,0.041577,0.0074347
0.52,0.16577,0.044011,0.0079279,0.16135,0.044184,0.0085676,0.16819,0.043259,0.0078673
0.53,0.16893,0.0457,0.0083849,0.18708,0.046055,0.0090282,0.12799,0.044539,0.0083127
0.54,0.17209,0.047421,0.0088591,0.14045,0.047459,0.0095027,0.18194,0.046359,0.0087763
0.55,0.17525,0.049173,0.0093508,0.17109,0.04917,0.0099945,0.14408,0.047799,0.0092543
0.56,0.17841,0.050957,0.0098604,0.21277,0.051298,0.010507,0.23089,0.050108,0.0097554
0.57,0.18157,0.052773,0.010388,0.14598,0.052758,0.011035,0.15852,0.051693,0.010272
0.58,0.18472,0.05462,0.010934,0.15876,0.054345,0.011578,0.16238,0.053317,0.010805
0.59,0.18788,0.056499,0.011499,0.19939,0.056339,0.012142,0.1292,0.054609,0.011352
0.6,0.19103,0.058409,0.012083,0.19992,0.058339,0.012725,0.14713,0.056081,0.011912
0.61,0.19418,0.060351,0.012687,0.23616,0.0607,0.013332,0.24635,0.058544,0.012498
0.62,0.19733,0.062324,0.01331,0.17468,0.062447,0.013957,0.19316,0.060476,0.013103
0.63,0.20048,0.064329,0.013953,0.2122,0.064569,0.014602,0.15505,0.062026,0.013723
0.64,0.20362,0.066365,0.014617,0.20377,0.066607,0.015268,0.24038,0.06443,0.014367
0.65,0.20677,0.068433,0.015301,0.21015,0.068708,0.015956,0.23304,0.06676,0.015035
0.66,0.20991,0.070532,0.016007,0.20953,0.070804,0.016664,0.19819,0.068742,0.015722
0.67,0.21305,0.072663,0.016733,0.221,0.073014,0.017394,0.2322,0.071064,0.016433
0.68,0.21619,0.074824,0.017482,0.28764,0.07589,0.018153,0.22129,0.073277,0.017166
0.69,0.21932,0.077018,0.018252,0.20314,0.077921,0.018932,0.16774,0.074955,0.017915
0.7,0.22246,0.079242,0.019044,0.24266,0.080348,0.019735,0.19896,0.076944,0.018685
0.71,0.22559,0.081498,0.019859,0.27344,0.083082,0.020566,0.21209,0.079065,0.019475
0.72,0.22872,0.083785,0.020697,0.17298,0.084812,0.021414,0.23252,0.08139,0.020289
0.73,0.23185,0.086104,0.021558,0.23316,0.087144,0.022286,0.22197,0.08361,0.021125
0.74,0.23498,0.088454,0.022443,0.24403,0.089584,0.023182,0.22556,0.085866,0.021984
0.75,0.2381,0.090835,0.023351,0.23947,0.091979,0.024101,0.301,0.088876,0.022873
0.76,0.24123,0.093247,0.024283,0.21997,0.094178,0.025043,0.24846,0.09136,0.023786
0.77,0.24435,0.09569,0.02524,0.21363,0.096315,0.026006,0.24799,0.09384,0.024725
0.78,0.24747,0.098165,0.026222,0.2589,0.098904,0.026995,0.26519,0.096492,0.02569
0.79,0.25058,0.10067,0.027229,0.2186,0.10109,0.028006,0.24569,0.098949,0.026679
0.8,0.2537,0.10321,0.028261,0.25872,0.10368,0.029043,0.26211,0.10157,0.027695
0.81,0.25681,0.10578,0.029319,0.27202,0.1064,0.030107,0.23017,0.10387,0.028733
0.82,0.25992,0.10838,0.030402,0.26867,0.10908,0.031198,0.27491,0.10662,0.0298
0.83,0.26303,0.11101,0.031512,0.31964,0.11228,0.032321,0.24512,0.10907,0.03089
0.84,0.26614,0.11367,0.032649,0.30071,0.11529,0.033473,0.21579,0.11123,0.032003
0.85,0.26924,0.11636,0.033813,0.31384,0.11843,0.034658,0.25517,0.11378,0.033141
0.86,0.27234,0.11908,0.035003,0.23455,0.12077,0.035865,0.31366,0.11692,0.03431
0.87,0.27544,0.12184,0.036222,0.30151,0.12379,0.037103,0.28104,0.11973,0.035507
0.88,0.27854,0.12462,0.037468,0.25798,0.12637,0.038367,0.23961,0.12212,0.036728
0.89,0.28164,0.12744,0.038742,0.31099,0.12948,0.039662,0.25257,0.12465,0.037975
0.9,0.28473,0.13029,0.040045,0.26368,0.13211,0.040983,0.22947,0.12695,0.039244
0.91,0.28782,0.13316,0.041377,0.32117,0.13532,0.042336,0.26115,0.12956,0.04054
0.92,0.29091,0.13607,0.042738,0.29698,0.13829,0.043719,0.27047,0.13226,0.041862
0.93,0.29399,0.13901,0.044128,0.29531,0.14125,0.045132,0.29444,0.13521,0.043214
0.94,0.29707,0.14198,0.045548,0.2318,0.14357,0.046567,0.30028,0.13821,0.044597
0.95,0.30015,0.14499,0.046998,0.29386,0.1465,0.048032,0.3333,0.14154,0.046012
0.96,0.30323,0.14802,0.048478,0.3497,0.15,0.049532,0.31111,0.14465,0.047458
0.97,0.30631,0.15108,0.049989,0.29999,0.153,0.051062,0.26682,0.14732,0.048932
0.98,0.30938,0.15417,0.05153,0.33908,0.15639,0.052626,0.31548,0.15048,0.050436
0.99,0.31245,0.1573,0.053103,0.26074,0.159,0.054216,0.34396,0.15392,0.051976
1,0.31551,0.16045,0.054708,0.34626,0.16246,0.055841,0.28505,0.15677,0.053543
